id,time,replicate_1,replicate_2,replicate_3
droso_1087,5.1000000000000005,6.9322705,7.6056137,6.492242
droso_1087,5.2,6.6387005,7.40937,7.04663
droso_1087,5.300000000000001,6.736604,6.8569365,7.5540905
droso_1087,5.4,7.2414565,7.382194,6.9726048
droso_1087,5.5,6.315221,7.2546167,6.2862315
droso_1087,5.6000000000000005,6.8745565,6.970861,6.8804655
droso_1087,5.7,6.8586717,7.251853,6.592307
droso_1087,5.800000000000001,6.7871842,6.8787966,6.2350864
droso_1087,5.9,6.932153,7.250716,6.332522
droso_1087,6.0,6.5955653,6.546153,6.5014772
droso_1087,6.1000000000000005,6.9561105,6.253944,6.549727
droso_1087,6.2,6.5065546,6.4937696,6.3422756
droso_1087,6.300000000000001,5.8207393,6.559517,6.2051225
droso_1087,6.4,5.747696,6.8647046,6.5089903
droso_1087,6.5,6.0430493,6.4581347,6.738486
droso_1087,6.6000000000000005,6.520761,6.2530937,6.5113635
droso_1087,6.7,6.3984017,6.05752,6.6423664
droso_1087,6.800000000000001,6.9430256,5.741742,6.391276
droso_1087,6.9,7.170866,5.106226,6.744081
droso_1087,7.0,6.690855,5.6000576,6.804508
droso_1087,7.1000000000000005,6.4785047,5.4615407,6.507219
droso_1087,7.2,6.3338475,5.585872,6.539221
droso_1087,7.300000000000001,6.53617,5.444938,6.835199
droso_1087,7.4,5.9724574,5.0795693,6.599162
droso_1087,7.5,6.5536375,5.213218,7.221905
droso_1087,7.6000000000000005,6.581732,5.4578867,6.937025
droso_1087,7.7,6.4008713,5.5958996,7.174658
droso_1087,7.800000000000001,6.3475804,5.0216727,7.5649853
droso_1087,7.9,6.7075405,5.548883,7.206962
droso_1087,8.0,6.576521,5.7838025,6.9936213
droso_1087,8.1,6.1223645,5.581065,6.92829
droso_1087,8.200000000000001,5.8869653,5.5039196,7.1788945
droso_1087,8.3,5.899627,5.2609644,7.3946595
droso_1087,8.4,6.100192,5.395212,7.038697
droso_1087,8.5,6.103301,5.668023,6.984147
droso_1087,8.6,6.052472,5.60137,6.9458976
droso_1087,8.700000000000001,6.2271442,5.3088737,6.6942115
droso_1087,8.8,6.790027,5.376224,6.838919
droso_1087,8.9,6.577666,5.009754,6.951222
droso_1087,9.0,6.6657796,5.183493,6.9112606
droso_1087,9.1,6.553314,5.1615753,7.330843
droso_1087,9.200000000000001,6.472265,5.1971955,6.887052
droso_1087,9.3,6.4369435,5.114623,7.1805005
droso_1087,9.4,6.707103,5.28142,7.441193
droso_1087,9.5,6.515022,5.07669,7.1062455
droso_1087,9.600000000000001,6.826868,5.2058387,7.563429
droso_1087,9.700000000000001,6.6008606,5.2443447,7.9559507
droso_1087,9.8,6.7795153,5.0597296,7.780609
droso_1087,9.9,6.7985353,5.0630755,8.085262
droso_1087,10.0,6.62766,5.2276134,7.990834
droso_1087,10.100000000000001,6.5165195,5.48654,7.8395348
droso_1087,10.200000000000001,6.6269245,5.235258,7.7433333
droso_1087,10.3,6.9132037,5.5135107,7.755433
droso_1087,10.4,6.8685737,5.393345,7.2434325
droso_1087,10.5,7.0462437,5.230414,7.4777536
droso_1087,10.600000000000001,6.994904,5.3666606,7.33873
droso_1087,10.700000000000001,7.1561217,5.0719337,7.4668975
droso_1087,10.8,7.0147276,5.2030883,7.672769
droso_1087,10.9,6.7075014,5.347928,7.6855946
droso_1087,11.0,7.00352,5.205125,7.5592794
droso_1087,11.100000000000001,7.0601153,5.3438377,7.227953
droso_1087,11.200000000000001,7.077455,5.173583,7.3953233
droso_1087,11.3,6.850474,5.21194,8.099734
droso_1087,11.4,6.6956215,5.347981,7.957014
droso_1087,11.5,6.620423,5.4265366,8.2147875
droso_1087,11.600000000000001,6.7361965,5.0266976,8.025021
droso_1087,11.700000000000001,6.5601053,5.3055735,8.263116
droso_1087,11.8,6.28225,5.4347258,7.9975786
droso_1087,11.9,6.4272532,5.233336,7.8218884
droso_1087,12.0,6.53012,5.5507965,7.66427
droso_1087,12.100000000000001,6.4746776,5.1847663,7.686216
droso_1087,12.200000000000001,6.322565,5.5264993,7.563388
droso_1087,12.3,6.4987164,5.354568,7.930238
droso_1087,12.4,6.352996,5.5511236,7.756292
droso_1087,12.5,6.6504397,5.170973,8.225631
droso_1087,12.600000000000001,6.5299454,5.3268533,8.265622
droso_1087,12.700000000000001,6.6382194,5.4206123,8.765404
droso_1087,12.8,6.4183116,5.6758046,8.236135
droso_1087,12.9,6.5069165,5.7769504,8.096878
droso_1087,13.0,6.316606,5.4750986,8.078765
droso_1087,13.100000000000001,6.517173,5.714572,8.369383
droso_1087,13.200000000000001,6.762659,5.8147244,7.712226
droso_1087,13.3,7.1436605,5.5884843,8.376077
droso_1087,13.4,7.0526342,5.4943204,8.242096
droso_1087,13.5,7.002405,5.725832,8.816878
droso_1087,13.600000000000001,6.9767294,5.2532425,8.507333
droso_1087,13.700000000000001,6.734149,5.4407277,8.731073
droso_1087,13.8,7.096149,5.350469,8.683426
droso_1087,13.9,7.2174816,5.623255,8.245636
droso_1087,14.0,7.126771,5.559659,8.276502
droso_1087,14.100000000000001,6.9612093,5.459191,7.943308
droso_1087,14.200000000000001,6.903631,5.5858946,8.67102
droso_1087,14.3,6.8440514,5.3618655,8.361744
droso_1087,14.4,6.9090443,5.350437,8.038779
droso_1087,14.5,7.2066293,5.3407483,8.390423
droso_1087,14.600000000000001,6.8299503,5.3227606,8.362797
droso_1087,14.700000000000001,6.5834436,5.570754,8.269588
droso_1087,14.8,6.9515586,5.711506,8.329575
droso_1087,14.9,6.722382,5.58931,7.83342
droso_1087,15.0,6.801873,5.7420683,7.7585497
droso_1087,15.100000000000001,6.75178,5.7726426,7.7079263
droso_1087,15.200000000000001,6.9230638,5.4605427,8.0677185
droso_1087,15.3,6.9308863,5.823887,7.7616763
droso_1087,15.4,7.0805016,5.6139097,7.739606
droso_1087,15.5,7.156376,5.6103244,7.2889967
droso_1087,15.600000000000001,7.5159473,5.531923,7.623858
droso_1087,15.700000000000001,7.8922944,5.5625577,7.523056
droso_1087,15.8,7.558575,5.542698,7.5953927
droso_1087,15.9,7.626636,5.5069776,7.004867
droso_1087,16.0,7.880514,5.4118967,7.7852354
droso_1087,16.1,7.5204196,5.31739,7.7004666
droso_1087,16.2,7.8493347,5.423738,7.7454414
droso_1087,16.3,7.679316,5.6465545,7.835678
droso_1087,16.400000000000002,7.7201467,5.54849,7.1584697
droso_1087,16.5,7.6113586,5.501385,7.2218385
droso_1087,16.6,7.74273,5.4731283,7.519139
droso_1087,16.7,7.988969,5.3767695,7.037487
droso_1087,16.8,8.079414,5.6171923,7.5116515
droso_1087,16.900000000000002,7.8230557,5.7520676,6.6364646
droso_1087,17.0,7.393486,5.6570034,7.162119
droso_1087,17.1,7.398449,5.464777,7.317415
droso_1087,17.2,7.039728,5.547004,6.898366
droso_1087,17.3,6.9484506,5.486919,7.279091
droso_1087,17.400000000000002,6.8381767,5.6530795,7.5872097
droso_1087,17.5,6.8916373,5.584126,7.666185
droso_1087,17.6,7.2019453,5.592328,7.56973
droso_1087,17.7,7.682195,5.6248155,7.665822
droso_1087,17.8,7.803699,5.5792394,7.2702518
droso_1087,17.900000000000002,7.8554487,5.4655533,7.381073
droso_1087,18.0,8.129798,5.572716,7.534807
droso_1087,18.1,7.9005995,5.512794,7.118929
droso_1087,18.2,7.8147354,5.641807,6.67053
droso_1087,18.3,7.796057,5.7474613,7.200266
droso_1087,18.400000000000002,8.058803,5.688476,6.8651714
droso_1087,18.5,8.10983,5.5092664,7.2668524
droso_1087,18.6,7.798865,5.602296,7.0329986
droso_1087,18.7,8.250272,5.524814,6.781241
droso_1087,18.8,7.7991405,5.5790753,7.0179687
droso_1087,18.900000000000002,7.5168915,5.5897803,7.2146463
droso_1087,19.0,7.656943,5.7306347,7.0217524
droso_1087,19.1,7.682381,5.59505,7.222433
droso_1087,19.200000000000003,7.5678225,5.5327535,7.43155
droso_1087,19.3,8.017232,5.643172,7.6818495
droso_1087,19.400000000000002,7.6347175,5.700573,7.7063894
droso_1087,19.5,7.7282987,5.7563496,7.5520144
droso_1087,19.6,7.771591,5.7966175,7.2996335
droso_1087,19.700000000000003,7.674687,5.636966,7.3544855
droso_1087,19.8,7.5587854,5.750513,7.132012
droso_1087,19.900000000000002,7.6440287,5.5430093,7.2576337
droso_1087,20.0,7.299225,5.4162493,7.575675
droso_1087,20.1,7.602685,5.6347365,7.7447505
droso_1087,20.200000000000003,7.4024096,5.613259,7.401717
droso_1087,20.3,7.3873463,5.625784,6.963688
droso_1087,20.400000000000002,7.3345,5.700025,6.344403
droso_1087,20.5,7.2990036,5.6293306,6.426751
droso_1087,20.6,7.2144537,5.640428,6.468028
droso_1087,20.700000000000003,7.4817414,5.5951605,7.1272383
droso_1087,20.8,7.5515127,5.653085,7.2095194
droso_1087,20.900000000000002,7.3156,5.554789,7.515776
droso_1087,21.0,7.2041507,5.6903377,7.3850617
droso_1087,21.1,7.117875,5.584402,7.1236444
droso_1087,21.200000000000003,7.3629675,5.681586,7.4354286
droso_1087,21.3,7.1615834,5.755623,7.612561
droso_1087,21.400000000000002,7.0523443,5.546343,7.692706
droso_1087,21.5,7.194937,5.7664976,8.043071
droso_1087,21.6,7.8266706,5.6284437,8.057297
droso_1087,21.700000000000003,7.443277,5.7047954,8.033175
droso_1087,21.8,7.2853026,5.731209,8.563382
droso_1087,21.900000000000002,7.46964,5.549812,8.454933
droso_1087,22.0,7.727044,5.7006803,8.235222
droso_1087,22.1,7.5185733,5.5323777,8.2761
droso_1087,22.200000000000003,7.5945134,5.6247506,8.190168
droso_1087,22.3,6.906874,5.6616144,8.44406
droso_1087,22.400000000000002,6.976372,5.458844,8.757979
droso_1087,22.5,6.794021,5.8345723,8.735974
droso_1087,22.6,6.8387575,5.6407404,8.6240635
droso_1087,22.700000000000003,6.922894,5.715362,8.458297
droso_1087,22.8,7.102515,5.6922846,8.620092
droso_1087,22.900000000000002,6.862039,5.7710075,8.668216
droso_1087,23.0,7.09775,5.585358,8.028197
droso_1087,23.1,7.1074862,5.6065726,7.9941483
droso_1087,23.200000000000003,6.945592,5.560198,8.027609
droso_1087,23.3,6.7943215,5.8101907,8.037651
droso_1087,23.400000000000002,6.811485,5.5357327,8.000268
droso_1087,23.5,6.9564013,5.537667,8.308495
droso_1087,23.6,7.163921,5.7664604,8.608708
droso_1087,23.700000000000003,7.0674667,5.655443,8.957175
droso_1087,23.8,7.0227394,5.581733,9.210121
droso_1087,23.900000000000002,6.9533033,5.4815865,8.705785
droso_1087,24.0,6.497661,5.450541,8.972158
droso_1087,24.1,6.5861344,5.467832,8.696487
droso_1087,24.200000000000003,6.6245337,5.81626,8.809408
droso_1087,24.3,6.6498003,5.6323247,8.499045
droso_1087,24.400000000000002,6.7663603,5.6452203,8.610526
droso_1087,24.5,6.7571583,5.6667128,8.434472
droso_1087,24.6,6.4584055,5.818427,8.548853
droso_1087,24.700000000000003,6.721308,5.872969,8.552732
droso_1087,24.8,6.627871,5.9273076,8.002747
droso_1087,24.900000000000002,6.627158,5.7322135,8.129231
droso_1087,25.0,6.646387,5.3765397,8.039925
droso_1087,25.1,6.6499896,5.567697,8.184172
droso_1087,25.200000000000003,6.5857334,5.336322,8.177543
droso_1087,25.3,6.7789974,5.409105,7.5278378
droso_1087,25.400000000000002,7.137548,5.501405,7.136006
droso_1087,25.5,7.3170156,5.5472283,7.323335
droso_1087,25.6,7.081015,5.4671493,7.217474
droso_1087,25.700000000000003,7.544181,5.535713,7.3412886
droso_1087,25.8,7.805422,5.4907594,7.6681466
droso_1087,25.900000000000002,8.181657,5.5632534,7.6475244
droso_1087,26.0,8.738944,5.546109,7.2977147
droso_1087,26.1,8.094972,5.562193,7.6675844
droso_1087,26.200000000000003,7.7759047,5.4852333,7.5040507
droso_1087,26.3,7.5908375,5.445781,7.326017
droso_1087,26.400000000000002,7.527439,5.3642154,7.4054337
droso_1087,26.5,7.4834313,5.511601,7.4872475
droso_1087,26.6,7.3337874,5.3266883,7.236008
droso_1087,26.700000000000003,7.396302,5.3453126,7.615272
droso_1087,26.8,7.4938426,5.3330903,7.7783
droso_1087,26.900000000000002,7.7702055,5.5823903,7.657862
droso_1087,27.0,7.66956,5.421468,7.829772
droso_1087,27.1,7.605164,5.351398,8.055604
droso_1087,27.200000000000003,7.8112035,5.2895465,7.5507517
droso_1087,27.3,7.926592,5.3159275,7.8156977
droso_1087,27.400000000000002,8.227586,5.174274,7.482808
droso_1087,27.5,7.997409,5.1934056,7.5973563
droso_1087,27.6,7.905486,5.1568165,7.7657466
droso_1087,27.700000000000003,8.012851,5.113023,7.7424383
droso_1087,27.8,7.5999446,5.223303,7.598644
droso_1087,27.900000000000002,7.6595516,5.3416853,7.5996394
droso_1087,28.0,7.399938,5.2645483,7.8070474
droso_1087,28.1,7.3782578,5.267936,7.803516
droso_1087,28.200000000000003,7.3632417,5.2067595,7.657338
droso_1087,28.3,7.501349,5.049156,7.355252
droso_1087,28.400000000000002,7.327744,5.225357,7.411204
droso_1087,28.5,7.6012053,5.3222084,7.4619946
droso_1087,28.6,7.3479347,5.03894,7.431797
droso_1087,28.700000000000003,7.5712457,5.4515653,7.393563
droso_1087,28.8,7.213714,5.584953,7.5614476
droso_1087,28.900000000000002,7.087835,5.663305,7.159098
droso_1087,29.0,7.2512865,5.585789,7.515367
droso_1087,29.1,7.421406,5.7704487,7.9809375
droso_1087,29.200000000000003,7.234235,5.6091394,7.8681307
droso_1087,29.3,7.400091,5.573206,7.949717
droso_1087,29.400000000000002,7.3638406,5.515358,7.7196283
droso_1087,29.5,7.379501,5.596738,7.1955433
droso_1087,29.6,7.581247,5.426309,7.462647
droso_1087,29.700000000000003,7.7706733,5.567214,7.9124403
droso_1087,29.8,7.670777,5.8901143,7.9894114
droso_1087,29.900000000000002,7.5698643,5.763692,7.7065086
droso_1087,30.0,7.7539344,5.502829,7.5318084
droso_1087,30.1,7.312924,5.7019424,7.8107452
droso_1087,30.200000000000003,7.5645914,5.544628,7.726113
droso_1087,30.3,7.7869697,5.1197653,7.6993113
droso_1087,30.400000000000002,7.7642446,5.4778943,7.9335318
droso_1087,30.5,7.732839,5.3496547,8.133863
droso_1087,30.6,7.7403774,5.224328,7.9358826
droso_1087,30.700000000000003,7.583952,5.2620687,7.939381
droso_1087,30.8,7.6285787,5.363104,7.8993134
droso_1087,30.900000000000002,7.805376,5.390142,7.9978824
droso_1087,31.0,7.6666245,5.206896,7.940843
droso_1087,31.1,7.987369,5.178844,7.935176
droso_1087,31.200000000000003,7.812054,5.124869,8.193362
droso_1087,31.3,7.8461814,5.290023,8.104001
droso_1087,31.400000000000002,7.7408876,5.31564,8.586605
droso_1087,31.5,7.651713,5.245947,8.436642
droso_1087,31.6,7.647084,5.3122363,8.460815
droso_1087,31.700000000000003,7.5603337,5.3041687,8.506421
droso_1087,31.8,7.7208314,5.2673006,8.500108
droso_1087,31.900000000000002,7.9766445,5.2320347,8.530378
droso_1087,32.0,7.9038844,5.209184,8.461109
droso_1087,32.1,7.675099,5.2201476,8.351421
droso_1087,32.2,7.624947,5.170042,8.745545
droso_1087,32.300000000000004,7.5474277,5.5111437,8.78967
droso_1087,32.4,8.104046,5.4405003,9.292437
droso_1087,32.5,7.6739974,5.403328,9.411373
droso_1087,32.6,7.741843,5.35346,9.3632
droso_1087,32.7,7.43213,5.3870807,9.156451
droso_1087,32.800000000000004,7.4766083,5.455474,8.955697
droso_1087,32.9,7.865709,5.3339963,8.698374
droso_1087,33.0,7.537719,5.1796093,8.934404
droso_1087,33.1,7.7408166,5.231545,9.115963
droso_1087,33.2,7.610965,5.3900976,8.7018175
droso_1087,33.300000000000004,7.6828957,5.273562,9.148814
droso_1087,33.4,7.619312,5.133278,8.792604
droso_1087,33.5,7.3968086,5.404037,9.024354
droso_1087,33.6,7.4359207,5.376085,9.000329
droso_1087,33.7,7.5366683,5.246165,9.018273
droso_1087,33.800000000000004,7.5930443,5.214665,8.7678
droso_1087,33.9,7.651778,5.4295964,8.975193
droso_1087,34.0,7.4840674,5.255099,8.919353
droso_1087,34.1,7.7418504,5.293666,8.813911
droso_1087,34.2,7.5929775,5.482028,8.972849
droso_1087,34.300000000000004,7.7839437,5.099154,9.1283455
droso_1087,34.4,7.5019712,5.2439117,9.2818775
droso_1087,34.5,7.709663,5.1198926,9.232074
droso_1087,34.6,7.9091754,5.183737,9.262574
droso_1087,34.7,7.738903,5.3241286,9.050358
droso_1087,34.800000000000004,7.8372064,5.533427,9.303409
droso_1087,34.9,8.041745,5.3390703,9.073739
droso_1087,35.0,8.098129,5.1586475,9.278616
droso_1087,35.1,7.746061,5.1338387,9.007169
droso_1087,35.2,7.7560267,5.359105,9.009749
droso_1087,35.300000000000004,8.010854,5.463104,9.073453
droso_1087,35.4,7.8779488,5.5629344,9.27159
droso_1087,35.5,7.699766,5.402926,9.421457
droso_1087,35.6,7.5793962,5.5674276,9.890572
droso_1087,35.7,7.8334355,5.535203,9.757079
droso_1087,35.800000000000004,7.9572463,5.651428,9.995977
droso_1087,35.9,7.769353,5.4719334,9.1934185
droso_1087,36.0,7.5430684,5.5105715,9.157392
droso_1087,36.1,7.4778447,5.4958053,9.667033
droso_1087,36.2,7.5615377,5.469869,9.5615635
droso_1087,36.300000000000004,7.399055,5.4376206,9.7115555
droso_1087,36.4,7.228568,5.515221,9.490926
droso_1087,36.5,7.286076,5.7314415,9.537021
droso_1087,36.6,7.784018,5.4360466,9.225965
droso_1087,36.7,7.5347,5.5091376,9.450653
droso_1087,36.800000000000004,7.7514925,5.4647684,9.072156
droso_1087,36.9,7.4620743,5.3578906,9.4438925
droso_1087,37.0,7.392519,5.417274,9.412296
droso_1087,37.1,7.4898887,5.450615,9.362486
droso_1087,37.2,7.3899965,5.346216,9.426738
droso_1087,37.300000000000004,7.69762,5.514207,9.376689
droso_1087,37.4,7.416775,5.4655924,8.956955
droso_1087,37.5,7.5252786,5.47205,9.2647505
droso_1087,37.6,7.5804434,5.40559,9.235692
droso_1087,37.7,7.3836565,5.328697,9.190562
droso_1087,37.800000000000004,7.491712,5.3506737,8.828803
droso_1087,37.9,7.3756657,5.427288,8.659214
droso_1087,38.0,7.8395743,5.5413184,8.8550415
droso_1087,38.1,7.629841,5.4431705,8.806465
droso_1087,38.2,7.6202354,5.3966527,8.859716
droso_1087,38.300000000000004,7.910604,5.466792,8.897266
droso_1087,38.400000000000006,7.931971,5.5111237,8.901221
droso_1087,38.5,7.8641696,5.4795065,8.860254
droso_1087,38.6,7.563611,5.516589,9.011038
droso_1087,38.7,7.6201873,5.583492,9.174717
droso_1087,38.800000000000004,7.751134,5.6672053,8.886599
droso_1087,38.900000000000006,8.029158,5.627182,9.064604
droso_1087,39.0,7.8366065,5.6229877,9.011007
droso_1087,39.1,7.8326125,5.7542973,9.034952
droso_1087,39.2,7.7539625,5.811383,8.9496765
droso_1087,39.300000000000004,7.990695,5.7994595,8.908677
droso_1087,39.400000000000006,8.043295,5.634888,9.048263
droso_1087,39.5,7.9539957,5.6160426,8.936083
droso_1087,39.6,8.07578,5.577105,8.845426
droso_1087,39.7,8.070825,5.4888144,8.818015
droso_1087,39.800000000000004,8.160209,5.8477035,8.646538
droso_1087,39.900000000000006,8.297863,5.5829644,8.684823
droso_1087,40.0,8.249852,5.5890217,8.669129
droso_1087,40.1,8.065293,5.6264887,8.614123
droso_1087,40.2,8.326678,5.5274997,8.602417
droso_1087,40.300000000000004,8.290534,5.5113606,8.63642
droso_1087,40.400000000000006,8.210684,5.424883,8.510111
droso_1087,40.5,7.8701873,5.4572763,8.597576
droso_1087,40.6,7.90112,5.4721217,8.617371
droso_1087,40.7,7.9628854,5.5829716,8.73961
droso_1087,40.800000000000004,8.036972,5.4936614,8.741438
droso_1087,40.900000000000006,8.463414,5.4668207,8.6423435
droso_1087,41.0,8.263408,5.4517317,8.646694
droso_1087,41.1,8.610436,5.502273,8.485661
droso_1087,41.2,9.024573,5.398965,8.487625
droso_1087,41.300000000000004,9.343635,5.5096335,8.625342
droso_1087,41.400000000000006,9.0663805,5.4243417,8.47812
droso_1087,41.5,9.00567,5.501874,8.734949
droso_1087,41.6,9.166896,5.3079042,8.468202
droso_1087,41.7,8.808018,5.606029,8.583802
droso_1087,41.800000000000004,8.76013,5.637912,8.688912
droso_1087,41.900000000000006,8.663019,5.717529,8.581569
droso_1087,42.0,8.869747,5.633664,8.694199
droso_1087,42.1,9.045607,5.6478095,8.894587
droso_1087,42.2,8.649936,5.490669,9.092244
droso_1087,42.300000000000004,8.583933,5.7004156,8.780044
droso_1087,42.400000000000006,8.523,5.8981566,8.569643
droso_1087,42.5,8.813632,5.8837004,8.762379
droso_1087,42.6,8.693027,5.4298816,8.575723
droso_1087,42.7,8.790103,5.447848,8.606769
droso_1087,42.800000000000004,8.622183,5.471169,8.650837
droso_1087,42.900000000000006,9.093027,5.545542,8.563634
droso_1087,43.0,8.778791,5.5906396,8.644967
droso_1087,43.1,8.650556,5.4946847,8.60997
droso_1087,43.2,8.583422,5.4573812,8.7457695
droso_1087,43.300000000000004,8.814817,5.499565,8.64175
droso_1087,43.400000000000006,8.517698,5.5229197,8.752921
droso_1087,43.5,8.848649,5.5863304,8.565624
droso_1087,43.6,8.987805,5.858843,8.841757
droso_1087,43.7,9.017818,5.6987944,8.618611
droso_1087,43.800000000000004,9.245689,5.6649857,8.861618
droso_1087,43.900000000000006,8.421187,5.736702,9.042416
droso_1087,44.0,8.746189,5.7573924,8.617935
droso_1087,44.1,9.0891905,5.7118807,8.907518
droso_1087,44.2,8.967943,5.69471,8.742964
droso_1087,44.300000000000004,8.8824835,6.0796227,8.905364
droso_1087,44.400000000000006,9.02099,5.6442366,8.828926
droso_1087,44.5,8.86573,5.71818,8.760935
droso_1087,44.6,9.240425,5.8157516,8.747156
droso_1087,44.7,9.094041,5.805734,8.655732
droso_1087,44.800000000000004,9.378431,5.746469,8.87228
droso_1087,44.900000000000006,9.534428,5.588023,8.901456
droso_1087,45.0,8.93269,5.572444,8.77962
droso_1087,45.1,9.162358,5.737313,8.994896
droso_1087,45.2,8.49566,5.713871,8.929383
droso_1087,45.300000000000004,8.106347,5.810387,8.931376
droso_1087,45.400000000000006,8.111042,5.858685,8.78515
droso_1087,45.5,7.655267,5.838163,8.833619
droso_1087,45.6,7.41487,5.8480396,8.7164955
droso_1087,45.7,7.632555,5.6413827,8.86673
droso_1087,45.800000000000004,7.507547,5.67114,8.838414
droso_1087,45.900000000000006,7.4540462,5.6856813,8.899226
droso_1087,46.0,7.5827756,5.732167,9.000297
droso_1087,46.1,7.58819,5.706951,9.021267
droso_1087,46.2,7.689382,5.861013,8.979975
droso_1087,46.300000000000004,7.5140796,5.774484,8.797408
droso_1087,46.400000000000006,8.025484,5.754159,8.6184845
droso_1087,46.5,7.8342247,5.5898943,8.633708
droso_1087,46.6,7.920139,5.672671,8.769925
droso_1087,46.7,8.083069,5.646017,8.601659
droso_1087,46.800000000000004,8.351784,5.712818,8.569271
droso_1087,46.900000000000006,8.635674,5.7510133,8.689187
droso_1087,47.0,8.926444,5.7882013,8.663457
droso_1087,47.1,8.662625,5.9805055,8.740251
droso_1087,47.2,8.614849,5.9137673,8.642976
droso_1087,47.300000000000004,8.596526,5.6636705,8.826746
droso_1087,47.400000000000006,8.76344,5.8811436,8.498658
droso_1087,47.5,8.533244,5.839859,8.713767
droso_1087,47.6,8.507332,5.7252703,8.670368
droso_1087,47.7,8.947973,5.7081695,8.54742
droso_1087,47.800000000000004,9.019019,5.9338617,8.537985
droso_1087,47.900000000000006,8.467276,5.7743335,8.4998865
droso_1087,48.0,8.475755,5.7664204,8.535088
droso_1087,48.1,8.626654,5.7504873,8.644834
droso_1087,48.2,8.779515,5.740803,8.696302
droso_1087,48.300000000000004,8.689173,5.8570733,8.507364
droso_1087,48.400000000000006,8.93329,5.605359,8.679607
droso_1087,48.5,9.001787,5.7636523,8.822345
droso_1087,48.6,9.554472,5.7080116,8.708453
droso_1087,48.7,9.390162,5.816556,8.500465
droso_1087,48.800000000000004,8.966893,5.4871902,8.678244
droso_1087,48.900000000000006,8.549811,5.5766425,8.699791
droso_1087,49.0,8.251083,5.635304,8.775187
droso_1087,49.1,9.519219,5.608469,8.575864
droso_1087,49.2,9.919721,5.696289,8.622552
droso_1087,49.300000000000004,10.858715,5.644343,8.698816
droso_1087,49.400000000000006,8.431498,5.5632215,8.6490965
droso_1087,49.5,8.7771635,5.655605,8.531132
droso_1087,49.6,8.41024,5.618566,8.623235
droso_1087,49.7,8.419023,5.668732,8.767072
droso_1087,49.800000000000004,9.037577,5.759103,8.851767
droso_1087,49.900000000000006,8.68608,5.6702924,8.90686
droso_1087,50.0,8.987144,5.833123,8.82976
droso_1087,50.1,8.8690605,5.7730393,8.906709
droso_1087,50.2,10.254341,5.713557,9.035535
