id,time,replicate_1,replicate_2,replicate_3
droso_1446,10.600000000000001,6.024861,5.886576,4.1743402
droso_1446,10.700000000000001,5.1354537,5.750922,8.041317
droso_1446,10.8,4.279727,5.833448,3.5673125
droso_1446,10.9,4.0881515,5.009315,3.9013314
droso_1446,11.0,3.9216902,5.192249,4.947023
droso_1446,11.100000000000001,4.4531093,5.794693,4.3624487
droso_1446,11.200000000000001,5.600095,4.0955787,3.461794
droso_1446,11.3,5.913821,3.5704992,3.6652858
droso_1446,11.4,5.962628,4.1926246,4.3797865
droso_1446,11.5,5.458829,4.0986075,4.5414944
droso_1446,11.600000000000001,4.7442255,3.91706,4.2035465
droso_1446,11.700000000000001,4.461293,4.5816445,5.490207
droso_1446,11.8,4.3693886,5.274438,4.9146924
droso_1446,11.9,4.1280823,5.3410587,3.5641048
droso_1446,12.0,3.5011249,5.2395616,3.5131075
droso_1446,12.100000000000001,4.383375,5.2117615,3.4814944
droso_1446,12.200000000000001,4.3006935,5.6415567,3.3318155
droso_1446,12.3,3.881564,5.7047834,2.6661355
droso_1446,12.4,4.329514,5.5596075,3.089565
droso_1446,12.5,4.381378,5.657861,3.610585
droso_1446,12.600000000000001,3.9945843,5.7578273,4.2431097
droso_1446,12.700000000000001,4.2519875,5.7682242,4.6820827
droso_1446,12.8,4.0419216,5.958644,3.8431025
droso_1446,12.9,4.342303,5.8111744,4.5802145
droso_1446,13.0,4.9106183,5.732728,5.1804843
droso_1446,13.100000000000001,4.668185,5.636475,4.7221346
droso_1446,13.200000000000001,5.0741076,5.5842175,5.4437413
droso_1446,13.3,4.974945,5.6363764,5.5059733
droso_1446,13.4,4.802251,5.9850116,5.3984637
droso_1446,13.5,4.410444,5.6960397,4.902472
droso_1446,13.600000000000001,4.6663537,5.6754174,5.0226912
droso_1446,13.700000000000001,4.7354326,5.268007,4.7443366
droso_1446,13.8,4.1211348,5.234264,5.0351706
droso_1446,13.9,3.800945,5.1968675,5.0494695
droso_1446,14.0,4.2046432,5.2721972,4.440597
droso_1446,14.100000000000001,7.8504767,5.213275,4.7366505
droso_1446,14.200000000000001,3.9074028,5.424633,4.8112187
droso_1446,14.3,3.165546,5.3262696,4.8842173
droso_1446,14.4,3.4287682,5.4559226,5.0416055
droso_1446,14.5,3.9090023,5.5997624,4.7872014
droso_1446,14.600000000000001,4.8109164,5.475096,4.9130926
droso_1446,14.700000000000001,5.1042085,5.508126,4.8296585
droso_1446,14.8,5.3980727,5.7489395,5.15523
droso_1446,14.9,5.0387783,5.533821,5.2978444
droso_1446,15.0,5.4033284,5.6278,5.796228
droso_1446,15.100000000000001,5.0508065,5.7682686,5.6903996
droso_1446,15.200000000000001,4.6818194,5.668318,6.1947393
droso_1446,15.3,4.6373334,5.9406614,6.4813623
droso_1446,15.4,4.110198,5.783816,6.514151
droso_1446,15.5,5.021403,5.67907,6.4164968
droso_1446,15.600000000000001,4.5483522,5.6009846,6.5548673
droso_1446,15.700000000000001,4.274344,5.684632,6.4114327
droso_1446,15.8,4.4208293,5.7041554,6.5911427
droso_1446,15.9,3.628902,5.8787246,6.5149374
droso_1446,16.0,3.378315,5.754244,6.2112703
droso_1446,16.1,7.7163525,5.6713176,6.4396944
droso_1446,16.2,3.866171,6.0060616,6.707426
droso_1446,16.3,3.6505666,5.8934665,5.956206
droso_1446,16.400000000000002,7.6163826,6.419178,6.085939
droso_1446,16.5,7.6059265,6.1920643,6.2382317
droso_1446,16.6,3.5952318,5.7973514,6.2284765
droso_1446,16.7,3.4479194,5.794391,6.2444916
droso_1446,16.8,7.765415,5.058313,5.8460755
droso_1446,16.900000000000002,7.6566067,5.1851096,5.5585356
droso_1446,17.0,3.4754517,4.586341,5.3037663
droso_1446,17.1,4.9248343,4.9045115,5.599986
droso_1446,17.2,3.9577177,4.9262667,6.0072694
droso_1446,17.3,3.9674656,5.132214,5.8571615
droso_1446,17.400000000000002,4.5814357,5.2286634,5.5654144
droso_1446,17.5,4.896761,4.700625,5.9159174
droso_1446,17.6,4.2880893,5.410814,5.7391186
droso_1446,17.7,3.8455107,5.4401317,5.7800555
droso_1446,17.8,3.9351761,5.4695654,5.890611
droso_1446,17.900000000000002,3.9712079,4.880937,6.06755
droso_1446,18.0,4.1055183,4.601404,6.367249
droso_1446,18.1,4.0453954,4.949181,5.7900434
droso_1446,18.2,4.1523952,5.314673,6.050573
droso_1446,18.3,5.5992994,5.513397,6.140484
droso_1446,18.400000000000002,5.808777,5.625769,6.248019
droso_1446,18.5,5.6337585,5.7866836,6.595388
droso_1446,18.6,6.420786,5.7484827,6.6442013
droso_1446,18.7,6.320587,5.3462715,6.914717
droso_1446,18.8,6.1405625,5.3256907,6.677589
droso_1446,18.900000000000002,5.6037097,5.2914395,6.552657
droso_1446,19.0,5.3029,5.0705094,6.608864
droso_1446,19.1,5.063148,5.775432,6.615235
droso_1446,19.200000000000003,4.7445655,5.6638694,6.9103894
droso_1446,19.3,4.8840127,5.6213183,6.6290126
droso_1446,19.400000000000002,5.168204,5.6958227,6.5338073
droso_1446,19.5,4.5414724,5.813412,6.705029
droso_1446,19.6,5.544827,5.6804457,6.634827
droso_1446,19.700000000000003,4.989259,5.587388,6.4823985
droso_1446,19.8,4.739385,5.73693,6.4215665
droso_1446,19.900000000000002,4.7115774,5.890796,6.6249075
droso_1446,20.0,5.0406137,5.7761655,6.3632765
droso_1446,20.1,4.868757,5.642353,6.6036634
droso_1446,20.200000000000003,5.278019,5.694748,6.5649586
droso_1446,20.3,5.2603393,5.6388245,6.2990103
droso_1446,20.400000000000002,5.705748,5.7393403,6.2662463
droso_1446,20.5,6.016716,5.564663,6.4440145
droso_1446,20.6,5.1649804,5.5034666,6.129557
droso_1446,20.700000000000003,5.488153,5.8015337,6.307051
droso_1446,20.8,5.836828,5.893685,6.4220977
droso_1446,20.900000000000002,5.8670807,5.987375,6.2550497
droso_1446,21.0,5.879464,5.752901,6.2263455
droso_1446,21.1,5.3644342,5.8087664,6.160967
droso_1446,21.200000000000003,5.66728,5.721087,6.2068214
droso_1446,21.3,5.253683,5.630727,6.061767
droso_1446,21.400000000000002,4.572703,5.8094935,6.121597
droso_1446,21.5,4.331095,5.452576,5.9115925
droso_1446,21.6,4.2435427,5.7368217,6.176534
droso_1446,21.700000000000003,8.09677,5.8558083,6.427378
droso_1446,21.8,8.107346,5.670529,6.410265
droso_1446,21.900000000000002,4.9237714,5.9181485,6.7292867
droso_1446,22.0,4.5790663,5.6144547,6.580956
droso_1446,22.1,4.850037,5.8128247,6.736139
droso_1446,22.200000000000003,5.20279,5.845265,6.560391
droso_1446,22.3,4.7274046,5.618961,6.704551
droso_1446,22.400000000000002,4.9195366,6.189699,6.3766174
droso_1446,22.5,5.0719934,6.310398,6.6458554
droso_1446,22.6,4.910195,6.447067,6.411967
droso_1446,22.700000000000003,5.4553366,5.7196436,6.7010093
droso_1446,22.8,5.2580385,5.80134,6.558882
droso_1446,22.900000000000002,5.187209,6.3508797,6.523105
droso_1446,23.0,5.835289,6.204129,6.429377
droso_1446,23.1,5.9893336,6.528168,6.395942
droso_1446,23.200000000000003,5.3948507,6.7104936,6.29476
droso_1446,23.3,4.7999506,6.878775,6.77014
droso_1446,23.400000000000002,5.4277315,7.26588,6.997327
droso_1446,23.5,5.591711,7.1536946,6.784708
droso_1446,23.6,4.6277113,6.6731267,6.9189796
droso_1446,23.700000000000003,4.25123,6.706389,6.753165
droso_1446,23.8,4.341721,6.6604686,6.818268
droso_1446,23.900000000000002,4.1170936,6.3815727,6.8004475
droso_1446,24.0,4.63277,6.5156307,7.185598
droso_1446,24.1,4.197824,6.676476,7.3735876
droso_1446,24.200000000000003,4.8903584,6.308539,7.350543
droso_1446,24.3,4.891015,6.6096272,7.4367957
droso_1446,24.400000000000002,5.3184376,6.9060197,7.563536
droso_1446,24.5,5.5438633,7.3535438,6.811078
droso_1446,24.6,5.153421,6.2336664,6.778248
droso_1446,24.700000000000003,5.051491,6.51637,6.863939
droso_1446,24.8,4.5871716,6.3841,6.7652726
droso_1446,24.900000000000002,4.3973365,7.153763,6.5845304
droso_1446,25.0,5.5729666,6.591134,6.0821767
droso_1446,25.1,5.378153,6.3132772,6.596613
droso_1446,25.200000000000003,4.8585634,6.5237055,6.224599
droso_1446,25.3,5.15944,7.0913844,6.555888
droso_1446,25.400000000000002,4.8520174,7.396408,6.133131
droso_1446,25.5,4.7118764,7.3577166,6.905153
droso_1446,25.6,4.8839693,7.3882155,6.7917323
droso_1446,25.700000000000003,4.654857,7.533716,6.6393704
droso_1446,25.8,4.1972265,7.3083253,6.556273
droso_1446,25.900000000000002,4.5443606,7.4823823,7.006448
droso_1446,26.0,4.227622,7.5342293,6.544731
droso_1446,26.1,4.2825704,7.0313306,6.216314
droso_1446,26.200000000000003,4.346007,6.8873324,5.684468
droso_1446,26.3,4.6054907,7.0370584,5.63079
droso_1446,26.400000000000002,5.7328773,7.630731,5.7999487
droso_1446,26.5,5.0494714,6.919121,5.7443633
droso_1446,26.6,4.446207,7.024771,5.7650714
droso_1446,26.700000000000003,3.8233402,6.9769077,6.374059
droso_1446,26.8,4.4229684,6.8083854,6.423221
droso_1446,26.900000000000002,4.0031586,6.4609094,7.194113
droso_1446,27.0,4.8038235,6.9354315,6.2426085
droso_1446,27.1,5.263202,6.7829056,6.805206
droso_1446,27.200000000000003,6.284872,6.756547,7.0679502
droso_1446,27.3,5.166234,6.8347344,6.456116
droso_1446,27.400000000000002,4.7981186,6.8746157,5.879141
droso_1446,27.5,5.1117225,7.0458574,5.9563737
droso_1446,27.6,4.7317314,6.3519793,5.9253864
droso_1446,27.700000000000003,4.515545,6.6464677,5.7032504
droso_1446,27.8,4.758609,6.6526146,5.7169385
droso_1446,27.900000000000002,3.7587924,6.896422,6.233375
droso_1446,28.0,4.1215377,6.8852873,5.111431
droso_1446,28.1,3.9761622,6.877518,5.231875
droso_1446,28.200000000000003,4.248906,6.861986,4.629754
droso_1446,28.3,4.112845,7.176415,5.494317
droso_1446,28.400000000000002,4.3378143,7.1651487,5.662911
droso_1446,28.5,4.038368,6.854908,5.2885623
droso_1446,28.6,3.6430159,6.747412,6.206322
droso_1446,28.700000000000003,3.8322513,6.86912,6.9645634
droso_1446,28.8,4.153304,6.520691,7.2236686
droso_1446,28.900000000000002,4.0329213,6.8004746,6.7549515
droso_1446,29.0,4.380584,6.6175485,5.659758
droso_1446,29.1,3.7970386,6.980681,4.693261
droso_1446,29.200000000000003,3.6529648,6.5162954,5.1071057
droso_1446,29.3,3.7496333,6.543615,5.5679846
droso_1446,29.400000000000002,3.9529967,6.5681148,8.62751
droso_1446,29.5,4.886455,6.3515515,10.151069
droso_1446,29.6,4.307681,6.4736905,4.503296
droso_1446,29.700000000000003,3.13738,6.0791836,3.8076398
droso_1446,29.8,4.0822735,6.156285,3.4155107
droso_1446,29.900000000000002,4.4643245,6.27327,3.438902
droso_1446,30.0,4.0951138,6.067718,4.7234397
droso_1446,30.1,3.6938753,6.087915,5.5572333
droso_1446,30.200000000000003,3.873127,6.1764164,5.8439393
droso_1446,30.3,4.1576076,6.5566506,5.583085
droso_1446,30.400000000000002,4.2281437,6.6507673,5.1009545
droso_1446,30.5,4.122005,6.5741963,3.9923604
droso_1446,30.6,4.255975,6.3958893,4.493368
droso_1446,30.700000000000003,4.093997,6.4738097,3.7346601
droso_1446,30.8,4.3175406,6.416921,4.129349
droso_1446,30.900000000000002,3.6023333,6.411191,4.746878
droso_1446,31.0,3.9525793,6.284996,4.8443975
droso_1446,31.1,4.1173954,6.350528,5.335028
droso_1446,31.200000000000003,4.372137,6.1521225,5.8298182
droso_1446,31.3,3.9954748,6.1323757,6.1068897
droso_1446,31.400000000000002,4.425079,6.2813983,5.771384
droso_1446,31.5,5.1589513,6.237867,6.113672
droso_1446,31.6,5.007875,6.3088818,5.622416
droso_1446,31.700000000000003,4.2540765,6.2914886,6.1994333
droso_1446,31.8,3.8864121,6.048572,5.7890496
droso_1446,31.900000000000002,3.5853798,6.276602,5.418553
droso_1446,32.0,3.716905,6.165435,5.27429
droso_1446,32.1,3.389986,6.37293,5.1599107
droso_1446,32.2,3.5330715,6.115172,4.4688034
droso_1446,32.300000000000004,3.6537535,6.235909,4.1438975
droso_1446,32.4,3.8486092,6.3929334,4.723671
droso_1446,32.5,4.868502,6.1915154,3.9724
droso_1446,32.6,4.18728,6.269058,4.1663885
droso_1446,32.7,3.5843868,6.177281,5.125868
droso_1446,32.800000000000004,3.5259073,6.247749,5.1964884
droso_1446,32.9,3.7129574,6.555203,5.455637
droso_1446,33.0,4.5483656,6.444474,5.6897244
droso_1446,33.1,3.5787027,6.453916,5.667341
droso_1446,33.2,3.6401367,6.693188,5.461858
droso_1446,33.300000000000004,3.6396322,6.1847997,5.3097
droso_1446,33.4,3.2548645,6.5604386,5.0557165
droso_1446,33.5,3.019532,6.5394735,4.2407603
droso_1446,33.6,2.6981657,6.5467615,5.1839137
droso_1446,33.7,3.1618838,6.538409,5.4168763
droso_1446,33.800000000000004,3.292658,6.257809,5.03653
droso_1446,33.9,3.2643266,6.7785506,4.5967393
droso_1446,34.0,3.727653,6.7202954,4.3240476
droso_1446,34.1,4.140091,6.824683,4.381141
droso_1446,34.2,4.2882767,6.673269,4.04528
droso_1446,34.300000000000004,4.0917983,6.7333055,3.947379
droso_1446,34.4,3.5720541,6.6856627,3.5658972
droso_1446,34.5,3.0314984,6.635763,3.573699
droso_1446,34.6,2.9632275,6.8651977,3.319215
droso_1446,34.7,3.853197,6.692966,3.8694606
droso_1446,34.800000000000004,3.2679176,6.5956464,3.5776653
droso_1446,34.9,3.399054,6.955753,3.6474106
droso_1446,35.0,3.331704,6.8077054,3.330289
droso_1446,35.1,3.3207767,6.6900563,3.8607817
droso_1446,35.2,3.312189,6.9191217,3.3399532
droso_1446,35.300000000000004,3.4397743,6.8389263,2.7685738
droso_1446,35.4,3.4653513,6.993609,8.997893
droso_1446,35.5,3.357196,6.8998075,3.5433362
droso_1446,35.6,3.9973497,6.800928,3.2530315
droso_1446,35.7,3.993123,6.774661,3.3000407
droso_1446,35.800000000000004,3.73685,6.781656,3.2879128
droso_1446,35.9,3.6994162,6.8528996,2.6553667
droso_1446,36.0,3.8466103,6.7906075,3.3183064
droso_1446,36.1,3.8496325,7.202139,4.0758724
droso_1446,36.2,4.818077,6.563071,8.823345
droso_1446,36.300000000000004,4.6291537,6.860793,2.6385212
droso_1446,36.4,5.1896877,6.9632983,2.7762105
droso_1446,36.5,8.157641,6.7349706,8.583349
droso_1446,36.6,5.2505693,6.1767845,9.694009
droso_1446,36.7,8.299277,6.498845,8.514024
droso_1446,36.800000000000004,10.207724,6.4299674,6.171886
droso_1446,36.9,8.231378,6.847463,2.2917833
droso_1446,37.0,4.594247,6.888255,2.4087696
droso_1446,37.1,3.951033,6.797707,2.5549848
droso_1446,37.2,7.1124682,6.616271,3.2848895
droso_1446,37.300000000000004,3.4147758,6.694397,3.1605177
droso_1446,37.4,9.807247,7.096948,3.4774728
droso_1446,37.5,7.518123,7.2298446,2.90975
droso_1446,37.6,2.93208,7.639309,3.011568
droso_1446,37.7,3.7285242,7.204664,3.1511786
droso_1446,37.800000000000004,3.845517,7.1908236,3.2099285
droso_1446,37.9,4.4151883,7.1506224,3.1484554
droso_1446,38.0,3.9288719,7.4511433,3.1755304
droso_1446,38.1,2.9437022,7.379574,3.3880422
droso_1446,38.2,7.1485214,7.311961,3.6143749
droso_1446,38.300000000000004,7.320837,7.2825203,2.9779243
droso_1446,38.400000000000006,7.3719087,7.16718,3.429741
droso_1446,38.5,3.3477662,6.959346,3.8407736
droso_1446,38.6,3.47624,7.0827723,3.3863387
droso_1446,38.7,4.422892,6.787953,3.7517319
droso_1446,38.800000000000004,5.2612247,7.447268,3.1170256
droso_1446,38.900000000000006,4.6171217,7.0881815,3.259971
droso_1446,39.0,4.181668,7.435605,3.838755
droso_1446,39.1,4.8917117,7.195927,3.9365344
droso_1446,39.2,5.242197,7.4829345,3.4237325
droso_1446,39.300000000000004,5.4164453,7.5237813,3.2517397
droso_1446,39.400000000000006,4.5337715,7.5996556,3.6061528
droso_1446,39.5,4.490642,7.2242875,3.3879564
droso_1446,39.6,3.762603,7.5247912,3.8923492
droso_1446,39.7,3.835802,7.5656004,4.090004
droso_1446,39.800000000000004,3.8914824,7.6502304,3.164057
droso_1446,39.900000000000006,7.6804295,7.0231376,3.0512452
droso_1446,40.0,3.0401902,7.1294417,3.7608836
droso_1446,40.1,7.6331496,7.533955,4.183341
droso_1446,40.2,7.3600664,7.375602,3.805167
droso_1446,40.300000000000004,7.2078032,7.241916,4.1173058
droso_1446,40.400000000000006,2.718997,7.040361,3.6212032
droso_1446,40.5,7.1845555,6.8338532,3.5902882
droso_1446,40.6,7.2483425,6.8374305,3.4687817
droso_1446,40.7,7.393629,6.628188,3.91324
droso_1446,40.800000000000004,3.1836126,6.2681346,3.474519
droso_1446,40.900000000000006,3.2522044,6.3268857,3.2563393
droso_1446,41.0,3.9535458,6.1796093,3.3640742
droso_1446,41.1,3.5512671,6.095256,3.6714318
droso_1446,41.2,3.817525,6.326641,3.7249386
droso_1446,41.300000000000004,4.347174,6.5578055,3.737447
droso_1446,41.400000000000006,3.6812513,7.1549993,3.715231
droso_1446,41.5,3.9806113,7.492102,3.5087142
droso_1446,41.6,4.6052294,7.3262367,4.0725183
droso_1446,41.7,4.040839,7.4593897,3.6809301
droso_1446,41.800000000000004,4.2664866,7.1178865,3.6196437
droso_1446,41.900000000000006,4.511532,7.0661173,3.341856
droso_1446,42.0,4.9277368,7.2132053,3.6486647
droso_1446,42.1,4.590364,7.398791,5.0134807
droso_1446,42.2,4.2646437,7.164049,4.6261497
droso_1446,42.300000000000004,4.8662105,7.1181207,4.9615912
droso_1446,42.400000000000006,4.688219,7.2847476,4.73412
droso_1446,42.5,4.5785775,7.293498,4.7629523
droso_1446,42.6,4.3106027,7.188101,5.070645
droso_1446,42.7,4.412227,7.4501677,5.520189
droso_1446,42.800000000000004,5.3225846,7.4083767,5.784873
droso_1446,42.900000000000006,5.2435665,7.299641,5.83446
droso_1446,43.0,5.0338182,7.4992013,6.07543
droso_1446,43.1,5.07057,7.1055236,6.2909775
droso_1446,43.2,5.167039,6.953194,6.4943175
droso_1446,43.300000000000004,4.9641986,7.04627,6.5435085
droso_1446,43.400000000000006,4.8165717,7.0142508,6.3130836
droso_1446,43.5,4.569892,6.9812236,6.608414
droso_1446,43.6,4.4933677,7.013538,5.701585
droso_1446,43.7,4.6937966,7.545552,5.7843823
droso_1446,43.800000000000004,4.678463,7.250135,5.45201
droso_1446,43.900000000000006,4.2985444,7.1390047,5.9159737
droso_1446,44.0,4.948942,7.2256904,6.7379403
droso_1446,44.1,5.1582823,6.7707353,6.116077
droso_1446,44.2,4.396617,6.742979,5.827425
droso_1446,44.300000000000004,5.0950646,6.9969444,5.802936
droso_1446,44.400000000000006,4.825221,7.3166614,5.5622926
droso_1446,44.5,4.11712,7.4318995,5.1392083
droso_1446,44.6,4.884943,7.4620543,5.296555
droso_1446,44.7,5.8027525,7.4138207,4.6568875
droso_1446,44.800000000000004,5.365336,7.261456,4.417022
droso_1446,44.900000000000006,5.582953,7.2927184,4.968741
droso_1446,45.0,5.560887,7.439811,5.729523
droso_1446,45.1,4.940219,7.2701616,6.6037145
droso_1446,45.2,4.7121544,7.2296505,6.2909365
droso_1446,45.300000000000004,4.677441,7.2108564,5.9591436
droso_1446,45.400000000000006,4.9558506,7.261185,6.936839
droso_1446,45.5,5.7537947,6.96348,6.862696
droso_1446,45.6,5.915485,7.357973,7.2243466
droso_1446,45.7,5.5556107,6.883674,6.9835443
droso_1446,45.800000000000004,5.8063307,6.903174,6.646687
droso_1446,45.900000000000006,5.126138,7.224878,6.058269
droso_1446,46.0,5.181777,6.921736,6.4098287
droso_1446,46.1,4.745142,6.8544827,6.669946
droso_1446,46.2,4.6406674,6.911976,5.824094
droso_1446,46.300000000000004,5.0020866,6.899699,6.4595447
droso_1446,46.400000000000006,4.6039705,7.2777495,7.573902
droso_1446,46.5,4.042386,7.377019,6.4905686
droso_1446,46.6,4.5066805,7.1494293,5.749568
droso_1446,46.7,4.407246,7.0543647,5.4839873
droso_1446,46.800000000000004,4.613738,7.0305805,6.5135264
droso_1446,46.900000000000006,4.492787,6.876436,5.6264167
droso_1446,47.0,4.4116344,7.086528,5.3875904
droso_1446,47.1,4.555716,6.982066,5.1960573
droso_1446,47.2,4.3784328,7.155005,5.025558
droso_1446,47.300000000000004,4.433136,7.075001,5.5198603
droso_1446,47.400000000000006,4.923264,7.255592,5.0644608
droso_1446,47.5,4.832642,7.066378,5.3806434
droso_1446,47.6,4.405312,7.3496723,5.279996
droso_1446,47.7,4.433455,7.164093,6.656109
droso_1446,47.800000000000004,4.1341515,7.5899653,6.529943
droso_1446,47.900000000000006,4.1244364,7.5462494,6.198004
droso_1446,48.0,4.992002,7.3549466,6.112074
droso_1446,48.1,5.096737,7.5193214,6.302625
droso_1446,48.2,5.780568,7.1502757,4.8790035
droso_1446,48.300000000000004,5.639973,7.251768,4.7368
droso_1446,48.400000000000006,5.858286,7.1988645,5.2270308
droso_1446,48.5,5.527219,7.175243,5.463214
droso_1446,48.6,5.718692,7.094688,5.011039
droso_1446,48.7,5.237788,7.532439,5.232777
droso_1446,48.800000000000004,4.824959,7.3917003,4.0134764
droso_1446,48.900000000000006,4.830431,7.482547,4.176964
droso_1446,49.0,4.545768,7.2611322,3.934926
droso_1446,49.1,5.162913,7.3066936,4.6679473
droso_1446,49.2,5.4874654,7.197505,4.2066064
droso_1446,49.300000000000004,5.2346683,7.113781,4.5198007
droso_1446,49.400000000000006,4.870245,7.0477295,3.5720088
droso_1446,49.5,5.187718,7.193388,4.0412445
